Route,Stop_ID,Stop_name,Lat,Lon,Stop_sequence,Direction,routes
15B,407.0,Custom House,53.34837937,-6.253861494,44,0,"151, 15B, 15A"
151,2498.0,Station,53.34824332,-6.250096866,45,0,"151, 15B, 15A"
15B,2498.0,Station,53.34824332,-6.250096866,45,0,"151, 15B, 15A"
151,2500.0,Breakwater Rd North,53.34775116,-6.2429071789999995,47,0,151
151,2501.0,New Wapping Street,53.34737569,-6.236343688,48,0,151
14C,1500.0,Connolly Station,53.35102074,-6.250103263,28,0,"151, 14, 14C"
14C,1502.0,DART Station,53.34739566,-6.254202107999999,30,0,"151, 27, 14, 14C"
56A,4522.0,Garda Station,53.34423532,-6.260594267,7,0,"151, 27, 56A, 77A"
77A,4522.0,Garda Station,53.34423532,-6.260594267,7,0,"151, 27, 56A, 77A"
150,1934.0,South George's Street,53.34412734,-6.26552496,3,0,"151, 27, 123, 150, 56A, 77A, 54A, 49"
56A,1934.0,South George's Street,53.34412734,-6.26552496,8,0,"151, 27, 123, 150, 56A, 77A, 54A, 49"
77A,1934.0,South George's Street,53.34412734,-6.26552496,8,0,"151, 27, 123, 150, 56A, 77A, 54A, 49"
150,2310.0,Back Avenue,53.342445700000006,-6.269798428,4,0,"151, 27, 150, 56A, 77A"
56A,2310.0,Back Avenue,53.342445700000006,-6.269798428,9,0,"151, 27, 150, 56A, 77A"
77A,2310.0,Back Avenue,53.342445700000006,-6.269798428,9,0,"151, 27, 150, 56A, 77A"
150,2311.0,Garda Station,53.33830347,-6.270506748,5,0,"151, 27, 150, 56A, 77A"
56A,2311.0,Garda Station,53.33830347,-6.270506748,10,0,"151, 27, 150, 56A, 77A"
77A,2311.0,Garda Station,53.33830347,-6.270506748,10,0,"151, 27, 150, 56A, 77A"
56A,2312.0,The Coombe,53.33887864,-6.275469226,11,0,"151, 27, 56A, 77A"
77A,2312.0,The Coombe,53.33887864,-6.275469226,11,0,"151, 27, 56A, 77A"
56A,2313.0,Ardee St,53.33874212,-6.278463173,12,0,"151, 27, 56A, 77A"
77A,2313.0,Ardee St,53.33874212,-6.278463173,12,0,"151, 27, 56A, 77A"
56A,2314.0,Ardee St,53.33835368,-6.2808214929999995,13,0,"151, 27, 56A, 77A"
77A,2314.0,Ardee St,53.33835368,-6.2808214929999995,13,0,"151, 27, 56A, 77A"
56A,2315.0,Marion Villas,53.33753622,-6.285224276,14,0,"151, 27, 56A, 77A"
77A,2315.0,Marion Villas,53.33753622,-6.285224276,14,0,"151, 27, 56A, 77A"
56A,2094.0,Maternity Hospital,53.33479903,-6.289898914,15,0,"151, 27, 56A, 77A"
77A,2094.0,Maternity Hospital,53.33479903,-6.289898914,15,0,"151, 27, 56A, 77A"
56A,1406.0,South Circular Road,53.33315293,-6.291691527,16,0,"151, 27, 17, 56A, 77A"
77A,1406.0,South Circular Road,53.33315293,-6.291691527,16,0,"151, 27, 17, 56A, 77A"
56A,1407.0,Rutland Avenue,53.33150407,-6.294550152999999,17,0,"151, 27, 17, 56A, 77A"
77A,1407.0,Rutland Avenue,53.33150407,-6.294550152999999,17,0,"151, 27, 17, 56A, 77A"
56A,1409.0,Herberton Road,53.33037701,-6.2974478320000005,18,0,"151, 27, 17, 56A, 77A"
77A,1409.0,Herberton Road,53.33037701,-6.2974478320000005,18,0,"151, 27, 17, 56A, 77A"
56A,2095.0,Brickfields Drive,53.32902827,-6.302456103,19,0,"151, 27, 56A, 77A"
77A,2095.0,Brickfields Drive,53.32902827,-6.302456103,19,0,"151, 27, 56A, 77A"
56A,2096.0,Iveagh Grounds,53.32807418,-6.306787837000001,20,0,"151, 27, 56A, 77A"
77A,2096.0,Iveagh Grounds,53.32807418,-6.306787837000001,20,0,"151, 27, 56A, 77A"
56A,2097.0,Iveagh Gardens,53.32742356,-6.309711157000001,21,0,"151, 27, 56A, 77A"
77A,2097.0,Iveagh Gardens,53.32742356,-6.309711157000001,21,0,"151, 27, 56A, 77A"
56A,2099.0,Cooley Road,53.32551667,-6.316602238,22,0,"151, 27, 56A, 77A"
77A,2099.0,Cooley Road,53.32551667,-6.316602238,22,0,"151, 27, 56A, 77A"
18,2101.0,Crumlin Hospital,53.32492783,-6.318186702999999,38,0,"151, 27, 18, 56A, 77A"
56A,2101.0,Crumlin Hospital,53.32492783,-6.318186702999999,23,0,"151, 27, 18, 56A, 77A"
77A,2101.0,Crumlin Hospital,53.32492783,-6.318186702999999,23,0,"151, 27, 18, 56A, 77A"
18,2102.0,Balfe Road,53.32418692,-6.326217272999999,39,0,"151, 27, 123, 18, 56A, 77A"
56A,2102.0,Balfe Road,53.32418692,-6.326217272999999,24,0,"151, 27, 123, 18, 56A, 77A"
77A,2102.0,Balfe Road,53.32418692,-6.326217272999999,24,0,"151, 27, 123, 18, 56A, 77A"
18,2726.0,Slieve Bloom Park,53.32381523,-6.330480194,40,0,"151, 18, 56A"
56A,2726.0,Slieve Bloom Park,53.32381523,-6.330480194,25,0,"151, 18, 56A"
18,2727.0,Drimnagh Castle,53.32375897,-6.332884292999999,41,0,"151, 18, 56A"
56A,2727.0,Drimnagh Castle,53.32375897,-6.332884292999999,26,0,"151, 18, 56A"
18,2105.0,Walkinstown Parade,53.32365383,-6.3375871,42,0,"151, 18, 56A"
56A,2105.0,Walkinstown Parade,53.32365383,-6.3375871,27,0,"151, 18, 56A"
68,6011.0,Ninth Lock Road,53.32756092,-6.3964819020000006,45,0,"151, 68"
68,2133.0,Roundabout,53.32480414,-6.4033707589999995,46,0,"151, 68"
68,6244.0,Ninth Lock Road,53.32271147,-6.408192484,47,0,"151, 68"
68,2134.0,Lealand Drive,53.32161777,-6.412451277000001,48,0,"151, 68"
104,1730.0,Bus Garage,53.35822211,-6.194128309,1,0,"104, 130"
104,1731.0,Church,53.35909653,-6.196675566000001,2,0,"104, 130"
104,1732.0,Oultan Road,53.36009952,-6.202387772000001,3,0,"104, 130"
104,1733.0,Castle Avenue,53.36021239,-6.206304544,4,0,"104, 130"
104,1650.0,Clontarf Road,53.36116518,-6.209299636,5,0,104
104,1652.0,Clontarf Castle,53.36334638,-6.206112782999999,6,0,104
104,5141.0,Cemetery,53.36473478,-6.205197932999999,7,0,104
104,1773.0,Castle Avenue,53.36680193,-6.203397914,8,0,"104, 130"
104,1774.0,Blackheath Ave,53.36611179,-6.197566395,9,0,"104, 130"
104,1651.0,Hampton Court,53.3679312,-6.1948446960000005,10,0,104
104,4784.0,C.R.C.,53.37009105,-6.200975153,11,0,104
104,608.0,Demesne,53.37112708,-6.204117602999999,12,0,"104, 29A, 31, 31A, 32"
29A,608.0,Demesne,53.37112708,-6.204117602999999,31,0,"104, 29A, 31, 31A, 32"
31,608.0,Demesne,53.37112708,-6.204117602999999,41,0,"104, 29A, 31, 31A, 32"
104,4791.0,Golf Club,53.37162074,-6.207658707999999,13,0,104
104,4792.0,Clanawley Road,53.37279868,-6.209487921,14,0,104
104,662.0,Opposite Clontarf Golf Club,53.37387042,-6.212629275,15,0,104
104,663.0,St. Peter's School,53.3747723,-6.2170404139999995,16,0,104
104,1196.0,Elm Mount Road,53.37802442,-6.214529604,17,0,"104, 27, 15, 43, 42, 27B, 27A"
27,1196.0,Elm Mount Road,53.37802442,-6.214529604,63,0,"104, 27, 15, 43, 42, 27B, 27A"
104,1197.0,Killester Avenue,53.37923205,-6.211743311,18,0,"104, 27, 15, 43, 42, 27B, 27A"
27,1197.0,Killester Avenue,53.37923205,-6.211743311,64,0,"104, 27, 15, 43, 42, 27B, 27A"
104,4473.0,Kilmore Road Artane Castle Shopping Cent,53.38395041,-6.214717585,19,0,104
104,250.0,Skellys Lane Whitethorn Crescent,53.38441923,-6.220230292,20,0,"104, 14, 14C"
14C,250.0,Skellys Lane Whitethorn Crescent,53.38441923,-6.220230292,3,0,"104, 14, 14C"
104,251.0,Whitethorn Crescent,53.38485047,-6.223234062,21,0,"104, 14, 14C"
14C,251.0,Whitethorn Crescent,53.38485047,-6.223234062,4,0,"104, 14, 14C"
104,4597.0,Main entrance,53.390237899999995,-6.2240771829999995,22,0,"104, 17A"
17A,4597.0,Main entrance,53.390237899999995,-6.2240771829999995,17,0,"104, 17A"
104,255.0,Beaumont Road Opposite Coolgreena Road,53.38558468,-6.23151722,23,0,"104, 14, 14C"
14C,255.0,Beaumont Road Opposite Coolgreena Road,53.38558468,-6.23151722,6,0,"104, 14, 14C"
104,218.0,Beaumont Road,53.38557047,-6.233592482000001,24,0,"104, 16"
104,219.0,Beaumont Road,53.38786134,-6.238383889,25,0,"104, 16"
104,221.0,Swords Road,53.38972086,-6.246862182,27,0,"104, 16, 1"
1,221.0,Swords Road,53.38972086,-6.246862182,41,0,"104, 16, 1"
104,222.0,Shanowen Road,53.38993602,-6.249274033,28,0,"104, 1"
1,222.0,Shanowen Road,53.38993602,-6.249274033,42,0,"104, 1"
104,223.0,Shanliss Avenue,53.39108709,-6.2517678320000005,29,0,"104, 1"
1,223.0,Shanliss Avenue,53.39108709,-6.2517678320000005,43,0,"104, 1"
104,224.0,Shanliss Road,53.39080833,-6.254215035,30,0,"104, 1"
1,224.0,Shanliss Road,53.39080833,-6.254215035,44,0,"104, 1"
104,225.0,The Thatch Road,53.39066624,-6.257408398,31,0,"104, 1"
1,225.0,The Thatch Road,53.39066624,-6.257408398,45,0,"104, 1"
104,226.0,Shanard Avenue,53.39114035,-6.2621854379999995,32,0,"104, 1"
1,226.0,Shanard Avenue,53.39114035,-6.2621854379999995,46,0,"104, 1"
1,226.0,Shanard Avenue,53.39114035,-6.2621854379999995,1,0,"104, 1"
16,232.0,Shantalla Avenue,53.38801947,-6.2369189920000006,16,0,"104, 16"
16,233.0,Shantalla Road Junction Beaumont Road,53.38582109,-6.233521969,17,0,"104, 16"
14,242.0,Coolgreena Road,53.38564569,-6.231995775,68,0,"104, 14"
14,243.0,Beaumont Woods,53.38577984,-6.22952465,69,0,"104, 14"
27B,253.0,Main entrance,53.38994573,-6.224375021,22,0,"104, 27B, 17A"
14,244.0,Skelly's Lane Opposite Elmount Rise,53.38498901,-6.223483865,70,0,"104, 14"
14,245.0,Whitethorn Crescent,53.38447202,-6.219551582,71,0,"104, 14"
15,1220.0,Killester Avenue,53.37876318,-6.212243967999999,18,0,"104, 27, 15, 43, 42, 27B, 27A"
43,1220.0,Killester Avenue,53.37876318,-6.212243967999999,36,0,"104, 27, 15, 43, 42, 27B, 27A"
42,1220.0,Killester Avenue,53.37876318,-6.212243967999999,50,0,"104, 27, 15, 43, 42, 27B, 27A"
27B,1220.0,Killester Avenue,53.37876318,-6.212243967999999,33,0,"104, 27, 15, 43, 42, 27B, 27A"
27A,1220.0,Killester Avenue,53.37876318,-6.212243967999999,24,0,"104, 27, 15, 43, 42, 27B, 27A"
15,1221.0,Maypark,53.37681628,-6.216083232999999,19,0,"104, 27, 15, 43, 42, 27B, 27A"
43,1221.0,Maypark,53.37681628,-6.216083232999999,37,0,"104, 27, 15, 43, 42, 27B, 27A"
42,1221.0,Maypark,53.37681628,-6.216083232999999,51,0,"104, 27, 15, 43, 42, 27B, 27A"
27B,1221.0,Maypark,53.37681628,-6.216083232999999,34,0,"104, 27, 15, 43, 42, 27B, 27A"
27A,1221.0,Maypark,53.37681628,-6.216083232999999,25,0,"104, 27, 15, 43, 42, 27B, 27A"
31A,530.0,Castle Avenue,53.37122453,-6.20402333,16,0,"104, 29A, 31A, 32, 31"
32,530.0,Castle Avenue,53.37122453,-6.20402333,16,0,"104, 29A, 31A, 32, 31"
130,1764.0,Blackheath Court,53.36592867,-6.1955605039999995,35,0,"104, 130"
130,1765.0,Blackheath Grove,53.36656154,-6.202356124,36,0,"104, 130"
130,1767.0,Cemetery,53.3638363,-6.205220676000001,37,0,"104, 130"
130,1744.0,Castle Avenue,53.36033045,-6.208778715,15,0,"104, 130"
130,1745.0,Castle Avenue,53.36032013,-6.205699017000001,16,0,"104, 130"
130,1746.0,Oultan Road,53.36025765,-6.202741715,17,0,"104, 130"
130,1747.0,Church,53.35931438,-6.196816612999999,18,0,"104, 130"
130,1748.0,Fortview Avenue,53.35824781,-6.193451127,19,0,"104, 130"
130,1749.0,Bus Garage,53.3585632,-6.190538067,20,0,"104, 130"
27,2353.0,Cloonmore Drive,53.27915033,-6.401743983999999,1,0,27
27,4643.0,Suncroft Drive,53.28082022,-6.40361624,2,0,27
27,4644.0,Russell Lane,53.28371046,-6.402653632000001,3,0,27
27,4645.0,Swiftbrook Ave,53.28485178,-6.406000627,4,0,27
27,4440.0,Brookview Grove,53.28642036,-6.407022137999999,5,0,27
27,2628.0,Rossfield Avenue,53.28887071,-6.40408107,6,0,27
27,2629.0,Blessington Road,53.28819525,-6.398616515,7,0,27
27,6095.0,Drumcairn,53.28675301,-6.3963006479999995,8,0,27
27,7062.0,Cookstown Road,53.28480956,-6.3934788000000005,9,0,"27, 56A"
56A,7062.0,Cookstown Road,53.28480956,-6.3934788000000005,50,0,"27, 56A"
27,6075.0,Fortunestown Way,53.28326557,-6.390957141,10,0,"27, 56A"
56A,6075.0,Fortunestown Way,53.28326557,-6.390957141,51,0,"27, 56A"
27,2631.0,Blessington Road,53.2822321,-6.388971349,11,0,"27, 56A"
56A,2631.0,Blessington Road,53.2822321,-6.388971349,52,0,"27, 56A"
27,2359.0,Maplewood,53.28359861,-6.384345647000001,12,0,"27, 65, 56A, 77A, 54A"
56A,2359.0,Maplewood,53.28359861,-6.384345647000001,53,0,"27, 65, 56A, 77A, 54A"
54A,2359.0,Maplewood,53.28359861,-6.384345647000001,4,0,"27, 65, 56A, 77A, 54A"
27,2360.0,Alderwood,53.28469441,-6.379654899,13,0,"27, 65, 56A, 77A, 54A"
56A,2360.0,Alderwood,53.28469441,-6.379654899,54,0,"27, 65, 56A, 77A, 54A"
54A,2360.0,Alderwood,53.28469441,-6.379654899,5,0,"27, 65, 56A, 77A, 54A"
27,2346.0,Belgard Square North,53.29007157,-6.367961415,17,0,"27, 65, 77A"
27,2632.0,Bancroft,53.28911309,-6.357723178,19,0,27
27,2633.0,Airton Road,53.29409097,-6.355657032000001,20,0,27
27,2369.0,Mayberry Road,53.29858197,-6.354134227,21,0,27
27,2370.0,Park View,53.3008674,-6.353011072999999,22,0,27
27,2371.0,M50 Flyover,53.30339669,-6.35132323,23,0,"27, 77A"
27,2372.0,Ballymount Road,53.30724769,-6.347723452,24,0,"27, 77A"
27,2373.0,Tibradden Drive,53.31071163,-6.3447382889999995,25,0,"27, 77A"
27,2377.0,Calmount Park,53.31604666,-6.334130484,26,0,"27, 77A"
27,2378.0,Roundabout,53.31853137,-6.332487669,27,0,"27, 77A"
27,2183.0,Kilnamanagh Road,53.32170377,-6.330532606,28,0,"27, 123, 77A"
123,2183.0,Kilnamanagh Road,53.32170377,-6.330532606,2,0,"27, 123, 77A"
27,2184.0,Drimnagh Road,53.32298721,-6.329116442,29,0,"27, 123, 77A"
123,2184.0,Drimnagh Road,53.32298721,-6.329116442,3,0,"27, 123, 77A"
27,1358.0,Dame Street Central Bank,53.34430428,-6.262859369,47,0,"27, 40, 150, 65B, 65, 56A, 77A, 54A, 49, 79A, 79, 69, 68A, 69X"
40,1358.0,Dame Street Central Bank,53.34430428,-6.262859369,41,0,"27, 40, 150, 65B, 65, 56A, 77A, 54A, 49, 79A, 79, 69, 68A, 69X"
54A,1358.0,Dame Street Central Bank,53.34430428,-6.262859369,43,0,"27, 40, 150, 65B, 65, 56A, 77A, 54A, 49, 79A, 79, 69, 68A, 69X"
49,1358.0,Dame Street Central Bank,53.34430428,-6.262859369,43,0,"27, 40, 150, 65B, 65, 56A, 77A, 54A, 49, 79A, 79, 69, 68A, 69X"
79A,1358.0,Dame Street Central Bank,53.34430428,-6.262859369,31,0,"27, 40, 150, 65B, 65, 56A, 77A, 54A, 49, 79A, 79, 69, 68A, 69X"
68A,1358.0,Dame Street Central Bank,53.34430428,-6.262859369,20,0,"27, 40, 150, 65B, 65, 56A, 77A, 54A, 49, 79A, 79, 69, 68A, 69X"
27,298.0,Quay Wall (Stop EA),53.3481735,-6.256378356,48,0,"27, 27A"
27,519.0,Waterloo Avenue,53.36030305,-6.239551026,54,0,"27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
14,519.0,Waterloo Avenue,53.36030305,-6.239551026,52,0,"27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
31A,519.0,Waterloo Avenue,53.36030305,-6.239551026,7,0,"27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
32,519.0,Waterloo Avenue,53.36030305,-6.239551026,7,0,"27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
130,519.0,Waterloo Avenue,53.36030305,-6.239551026,7,0,"27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
27,521.0,Fairview Hall,53.36162829,-6.2379938479999995,55,0,"27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
14,521.0,Fairview Hall,53.36162829,-6.2379938479999995,53,0,"27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
31A,521.0,Fairview Hall,53.36162829,-6.2379938479999995,8,0,"27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
32,521.0,Fairview Hall,53.36162829,-6.2379938479999995,8,0,"27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
130,521.0,Fairview Hall,53.36162829,-6.2379938479999995,8,0,"27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
27,522.0,Footbridge,53.36326987,-6.235341632999999,56,0,"27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
14,522.0,Footbridge,53.36326987,-6.235341632999999,54,0,"27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
31A,522.0,Footbridge,53.36326987,-6.235341632999999,9,0,"27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
32,522.0,Footbridge,53.36326987,-6.235341632999999,9,0,"27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
130,522.0,Footbridge,53.36326987,-6.235341632999999,9,0,"27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
27,523.0,Marino College,53.36428412,-6.231603229,57,0,"27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
14,523.0,Marino College,53.36428412,-6.231603229,55,0,"27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
31A,523.0,Marino College,53.36428412,-6.231603229,10,0,"27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
32,523.0,Marino College,53.36428412,-6.231603229,10,0,"27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
130,523.0,Marino College,53.36428412,-6.231603229,10,0,"27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
27,669.0,Crescent Place,53.3663078,-6.22866426,58,0,"27, 15, 14, 43, 42, 27B, 27A"
14,669.0,Crescent Place,53.3663078,-6.22866426,56,0,"27, 15, 14, 43, 42, 27B, 27A"
27,670.0,Griffith Avenue,53.36894691,-6.226015017999999,59,0,"27, 15, 14, 43, 42, 27B, 27A"
14,670.0,Griffith Avenue,53.36894691,-6.226015017999999,57,0,"27, 15, 14, 43, 42, 27B, 27A"
27,671.0,Griffith Avenue,53.37071662,-6.224138034,60,0,"27, 15, 14, 43, 42, 27B, 27A"
14,671.0,Griffith Avenue,53.37071662,-6.224138034,58,0,"27, 15, 14, 43, 42, 27B, 27A"
27,672.0,Donnycarney Road,53.37346613,-6.2210627999999994,61,0,"27, 15, 14, 43, 42, 27B, 27A"
14,672.0,Donnycarney Road,53.37346613,-6.2210627999999994,59,0,"27, 15, 14, 43, 42, 27B, 27A"
27,4382.0,Donnycarney Church,53.37490047,-6.2196052129999995,62,0,"27, 15, 14, 43, 42, 27B, 27A"
14,4382.0,Donnycarney Church,53.37490047,-6.2196052129999995,60,0,"27, 15, 14, 43, 42, 27B, 27A"
27,1198.0,Artane Roundabout,53.38251197,-6.206900567000001,65,0,"27, 15, 43, 42, 27B, 27A"
27,1199.0,Mask Avenue,53.38498424,-6.20275259,66,0,"27, 15, 43, 42"
27,1200.0,Tonlegee Road,53.38697208,-6.20106016,67,0,"27, 15, 43, 42"
27,4385.0,St. Brendan's Church,53.38853116,-6.198949654,68,0,"27, 15, 43, 42"
27,1201.0,Greencastle Rd,53.39089669,-6.19608318,69,0,"27, 15, 43, 42"
27,4695.0,Greencastle Parade,53.39297409,-6.197348606,70,0,27
27,1243.0,Greencastle Ave,53.39489133,-6.19991412,71,0,27
27,4696.0,Adare Road,53.39429857,-6.202330025,72,0,27
27,4697.0,Bunratty Road,53.39308003,-6.203779787,73,0,27
27,1250.0,Civic Centre,53.393729799999996,-6.207541696,74,0,27
27,4698.0,Barrycourt Road,53.39493366,-6.211100031,75,0,27
27,4383.0,Colaiste Dhulaigh,53.3963091,-6.2111175229999995,76,0,27
27,4699.0,Stardust Memorial Pk,53.39753754,-6.208524545,77,0,27
27,4388.0,Glin Sports Centre,53.39872191,-6.205993425,78,0,27
27,5059.0,Macroom Road,53.40008024,-6.205470065,79,0,27
27,1266.0,St. Francis Church,53.40204643,-6.204725562999999,80,0,27
27,1267.0,Ferrycarrig Park,53.40087392,-6.200278171,81,0,27
27,1268.0,Belcamp Avenue,53.39988506,-6.197883592999999,82,0,27
27,1269.0,Marigold,53.39842873,-6.193704287999999,83,0,27
27,1265.0,Priorswood Ind Est,53.39821232,-6.1906907339999995,84,0,27
27,6115.0,Belcamp Lane,53.40012715,-6.184202825,85,0,"27, 15, 43, 42"
27,1205.0,Tesco,53.40149339,-6.181843582000001,86,0,"27, 43, 42"
27,4593.0,Malahide Rd,53.40249471,-6.176777537,87,0,"27, 15"
27,4595.0,Grange Road,53.40213232,-6.173063152999999,88,0,"27, 15"
15,4595.0,Grange Road,53.40213232,-6.173063152999999,6,0,"27, 15"
15,4596.0,Malahide Rd,53.40232034,-6.177130911,7,0,"27, 15"
15,4563.0,Tesco,53.4015978,-6.18102699,8,0,"27, 15, 43, 42"
43,4563.0,Tesco,53.4015978,-6.18102699,26,0,"27, 15, 43, 42"
42,4563.0,Tesco,53.4015978,-6.18102699,40,0,"27, 15, 43, 42"
15,1218.0,Belcamp Lane,53.39967804,-6.18422195,9,0,"27, 15, 43, 42"
43,1218.0,Belcamp Lane,53.39967804,-6.18422195,27,0,"27, 15, 43, 42"
42,1218.0,Belcamp Lane,53.39967804,-6.18422195,41,0,"27, 15, 43, 42"
15,1273.0,Greencastle Rd,53.39107306,-6.195263783,12,0,"27, 15, 43, 42"
43,1273.0,Greencastle Rd,53.39107306,-6.195263783,30,0,"27, 15, 43, 42"
42,1273.0,Greencastle Rd,53.39107306,-6.195263783,44,0,"27, 15, 43, 42"
15,1274.0,Tonlegee Road,53.38892961,-6.1979555479999995,13,0,"27, 15, 43, 42"
43,1274.0,Tonlegee Road,53.38892961,-6.1979555479999995,31,0,"27, 15, 43, 42"
42,1274.0,Tonlegee Road,53.38892961,-6.1979555479999995,45,0,"27, 15, 43, 42"
15,1275.0,St. Brendan's Avenue,53.38557610000001,-6.202066163,14,0,"27, 15, 43, 42"
43,1275.0,St. Brendan's Avenue,53.38557610000001,-6.202066163,32,0,"27, 15, 43, 42"
42,1275.0,St. Brendan's Avenue,53.38557610000001,-6.202066163,46,0,"27, 15, 43, 42"
15,1276.0,St. Brendan's Avenue,53.38425039,-6.202963906,15,0,"27, 15, 43, 42"
43,1276.0,St. Brendan's Avenue,53.38425039,-6.202963906,33,0,"27, 15, 43, 42"
42,1276.0,St. Brendan's Avenue,53.38425039,-6.202963906,47,0,"27, 15, 43, 42"
15,1277.0,Artane Roundabout,53.38263587,-6.2061737820000005,16,0,"27, 15, 43, 42, 27B, 27A"
43,1277.0,Artane Roundabout,53.38263587,-6.2061737820000005,34,0,"27, 15, 43, 42, 27B, 27A"
42,1277.0,Artane Roundabout,53.38263587,-6.2061737820000005,48,0,"27, 15, 43, 42, 27B, 27A"
27B,1277.0,Artane Roundabout,53.38263587,-6.2061737820000005,31,0,"27, 15, 43, 42, 27B, 27A"
27A,1277.0,Artane Roundabout,53.38263587,-6.2061737820000005,22,0,"27, 15, 43, 42, 27B, 27A"
15,1219.0,Danieli Road,53.38125721,-6.208336277999999,17,0,"27, 15, 43, 42, 27B, 27A"
43,1219.0,Danieli Road,53.38125721,-6.208336277999999,35,0,"27, 15, 43, 42, 27B, 27A"
42,1219.0,Danieli Road,53.38125721,-6.208336277999999,49,0,"27, 15, 43, 42, 27B, 27A"
27B,1219.0,Danieli Road,53.38125721,-6.208336277999999,32,0,"27, 15, 43, 42, 27B, 27A"
27A,1219.0,Danieli Road,53.38125721,-6.208336277999999,23,0,"27, 15, 43, 42, 27B, 27A"
15,664.0,Donnycarney Church,53.37465704,-6.219555247000001,20,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
14C,664.0,Donnycarney Church,53.37465704,-6.219555247000001,16,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
43,664.0,Donnycarney Church,53.37465704,-6.219555247000001,38,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
42,664.0,Donnycarney Church,53.37465704,-6.219555247000001,52,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
27B,664.0,Donnycarney Church,53.37465704,-6.219555247000001,35,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
27A,664.0,Donnycarney Church,53.37465704,-6.219555247000001,26,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
15,665.0,Golf Club,53.37248339,-6.222065633,21,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
14C,665.0,Golf Club,53.37248339,-6.222065633,17,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
43,665.0,Golf Club,53.37248339,-6.222065633,39,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
42,665.0,Golf Club,53.37248339,-6.222065633,53,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
27B,665.0,Golf Club,53.37248339,-6.222065633,36,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
27A,665.0,Golf Club,53.37248339,-6.222065633,27,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
15,666.0,Mount Temple School,53.37017069,-6.224296002000001,22,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
14C,666.0,Mount Temple School,53.37017069,-6.224296002000001,18,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
43,666.0,Mount Temple School,53.37017069,-6.224296002000001,40,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
42,666.0,Mount Temple School,53.37017069,-6.224296002000001,54,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
27B,666.0,Mount Temple School,53.37017069,-6.224296002000001,37,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
27A,666.0,Mount Temple School,53.37017069,-6.224296002000001,28,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
15,667.0,Griffith Avenue,53.36797244,-6.226972201000001,23,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
14C,667.0,Griffith Avenue,53.36797244,-6.226972201000001,19,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
43,667.0,Griffith Avenue,53.36797244,-6.226972201000001,41,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
42,667.0,Griffith Avenue,53.36797244,-6.226972201000001,55,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
27B,667.0,Griffith Avenue,53.36797244,-6.226972201000001,38,0,"27, 15, 14, 14C, 43, 42, 27B, 27A"
