Route,Stop_ID,Stop_name,Lat,Lon,Stop_sequence,Direction,routes
40,2126,Community Centre,53.34393524,-6.398360619,68,1,"76, 40"
40,2127,Collinstown Pk College,53.34157107,-6.399004894,69,1,"76, 40"
40,2128,Neilstown Avenue,53.33966646,-6.399737008,70,1,"76, 40"
40,2129,Moorefield Drive,53.33572797,-6.400274882,71,1,"76, 40"
151,2133,Roundabout,53.32480414,-6.403370759,38,1,"151, 68"
68,2133,Roundabout,53.32480414,-6.403370759,46,1,"151, 68"
151,2134,Lealand Drive,53.32161777,-6.412451277,40,1,"151, 68"
68,2134,Lealand Drive,53.32161777,-6.412451277,48,1,"151, 68"
151,2135,Mill Court Ave,53.32129754,-6.414729803,41,1,151
13,2146,Old Castle Drive,53.32408211,-6.426140636,8,1,13
13,2147,Kilmahuddrick Ave,53.32683756,-6.42516847,9,1,13
13,2148,Kilcronan Court,53.32878409,-6.424195964,10,1,13
13,2149,Roundabout,53.32956806,-6.421629746,11,1,13
13,2150,Melrose Roundabout,53.32872087,-6.416706585,12,1,13
13,2151,Lindisfarne Drive,53.32860554,-6.414113536,13,1,13
13,2152,Ashwood,53.32750196,-6.411557215,14,1,13
13,2153,Lealand Road,53.3249782,-6.412371553,15,1,13
13,2154,Alphine Heights,53.32342323,-6.410342672,16,1,13
13,2159,Clondalkin Main St,53.32322052,-6.393867525,23,1,"13, 76, 69"
69,2159,Clondalkin Main St,53.32322052,-6.393867525,32,1,"13, 76, 69"
151,2164,Westbourne,53.32071981,-6.419959911,42,1,151
151,2165,Rath Gael,53.32022837,-6.424256048,43,1,"13, 151, 68"
68,2165,Rath Gael,53.32022837,-6.424256048,52,1,"13, 151, 68"
151,2166,Cherrywood Drive,53.31995501,-6.426697797,44,1,"13, 151, 68"
68,2166,Cherrywood Drive,53.31995501,-6.426697797,53,1,"13, 151, 68"
68,2167,Golf Club,53.31821222,-6.435647667,54,1,68
69,2169,St. John's Wood,53.31735598,-6.40560004,26,1,69
69,2170,Corkagh View,53.31736201,-6.403363401,27,1,69
13,2172,Moyle Park College,53.31971749,-6.39470457,22,1,"13, 69"
69,2172,Moyle Park College,53.31971749,-6.39470457,31,1,"13, 69"
18,2181,Drimnagh Castle,53.32390099,-6.339198779,22,1,"151, 18, 56A"
56A,2181,Drimnagh Castle,53.32390099,-6.339198779,27,1,"151, 18, 56A"
18,2182,Walkinstown Parade,53.32395252,-6.335158564,23,1,"151, 18, 56A"
56A,2182,Walkinstown Parade,53.32395252,-6.335158564,28,1,"151, 18, 56A"
77A,2183,Kilnamanagh Road,53.32170377,-6.330532606,44,1,"27, 123, 77A"
77A,2184,Drimnagh Road,53.32298721,-6.329116442,45,1,"27, 123, 77A"
18,2185,Balfe Road,53.32425975,-6.327565509,25,1,"151, 27, 123, 18, 56A, 77A"
56A,2185,Balfe Road,53.32425975,-6.327565509,30,1,"151, 27, 123, 18, 56A, 77A"
77A,2185,Balfe Road,53.32425975,-6.327565509,46,1,"151, 27, 123, 18, 56A, 77A"
56A,2186,Raphoe Road,53.32692409,-6.31252333,33,1,"151, 27, 56A, 77A"
77A,2186,Raphoe Road,53.32692409,-6.31252333,49,1,"151, 27, 56A, 77A"
56A,2187,Iveagh Grounds,53.32803587,-6.307254771,34,1,"151, 27, 56A, 77A"
77A,2187,Iveagh Grounds,53.32803587,-6.307254771,50,1,"151, 27, 56A, 77A"
56A,2188,Crumlin College,53.32901671,-6.302906976,35,1,"151, 27, 56A, 77A"
77A,2188,Crumlin College,53.32901671,-6.302906976,51,1,"151, 27, 56A, 77A"
56A,2189,Crumlin S. C.,53.3296862,-6.30005776,36,1,"151, 27, 56A, 77A"
77A,2189,Crumlin S. C.,53.3296862,-6.30005776,52,1,"151, 27, 56A, 77A"
56A,2190,South Circular Road,53.33294594,-6.292300408,39,1,"151, 27, 17, 56A, 77A"
77A,2190,South Circular Road,53.33294594,-6.292300408,55,1,"151, 27, 17, 56A, 77A"
25,2191,Sarah Place,53.34802536,-6.310428253,14,1,"25, 67, 66, 26, 66A"
67,2191,Sarah Place,53.34802536,-6.310428253,15,1,"25, 67, 66, 26, 66A"
26,2191,Sarah Place,53.34802536,-6.310428253,15,1,"25, 67, 66, 26, 66A"
66A,2191,Sarah Place,53.34802536,-6.310428253,15,1,"25, 67, 66, 26, 66A"
25,2192,U.C.D Boat Club,53.3472452,-6.315641069,15,1,"25, 67, 66, 26, 66A"
67,2192,U.C.D Boat Club,53.3472452,-6.315641069,16,1,"25, 67, 66, 26, 66A"
26,2192,U.C.D Boat Club,53.3472452,-6.315641069,16,1,"25, 67, 66, 26, 66A"
66A,2192,U.C.D Boat Club,53.3472452,-6.315641069,16,1,"25, 67, 66, 26, 66A"
25,2193,Garda Boat Club,53.34637515,-6.32342562,16,1,"25, 67, 66, 26, 66A"
67,2193,Garda Boat Club,53.34637515,-6.32342562,17,1,"25, 67, 66, 26, 66A"
26,2193,Garda Boat Club,53.34637515,-6.32342562,17,1,"25, 67, 66, 26, 66A"
66A,2193,Garda Boat Club,53.34637515,-6.32342562,17,1,"25, 67, 66, 26, 66A"
25,2194,Sports Grounds,53.34618414,-6.328389643,17,1,"25, 67, 66, 26, 66A"
67,2194,Sports Grounds,53.34618414,-6.328389643,18,1,"25, 67, 66, 26, 66A"
26,2194,Sports Grounds,53.34618414,-6.328389643,18,1,"25, 67, 66, 26, 66A"
66A,2194,Sports Grounds,53.34618414,-6.328389643,18,1,"25, 67, 66, 26, 66A"
25,2195,Acres Road,53.34674411,-6.337589993,18,1,"25, 67, 66, 26, 66A"
67,2195,Acres Road,53.34674411,-6.337589993,19,1,"25, 67, 66, 26, 66A"
26,2195,Acres Road,53.34674411,-6.337589993,19,1,"25, 67, 66, 26, 66A"
66A,2195,Acres Road,53.34674411,-6.337589993,19,1,"25, 67, 66, 26, 66A"
25,2196,Kings Hall,53.34789646,-6.341600649,19,1,"25, 67, 66, 26, 66A"
67,2196,Kings Hall,53.34789646,-6.341600649,20,1,"25, 67, 66, 26, 66A"
26,2196,Kings Hall,53.34789646,-6.341600649,20,1,"25, 67, 66, 26, 66A"
66A,2196,Kings Hall,53.34789646,-6.341600649,20,1,"25, 67, 66, 26, 66A"
25,2197,Chapelizod Court,53.34816535,-6.346727202,20,1,"25, 67, 66, 26, 66A"
67,2197,Chapelizod Court,53.34816535,-6.346727202,21,1,"25, 67, 66, 26, 66A"
26,2197,Chapelizod Court,53.34816535,-6.346727202,21,1,"25, 67, 66, 26, 66A"
66A,2197,Chapelizod Court,53.34816535,-6.346727202,21,1,"25, 67, 66, 26, 66A"
25,2198,Belgrove Park,53.35062514,-6.351063289,21,1,"25, 67, 66, 26, 66A"
67,2198,Belgrove Park,53.35062514,-6.351063289,22,1,"25, 67, 66, 26, 66A"
26,2198,Belgrove Park,53.35062514,-6.351063289,22,1,"25, 67, 66, 26, 66A"
66A,2198,Belgrove Park,53.35062514,-6.351063289,22,1,"25, 67, 66, 26, 66A"
76,2199,Glenaulin,53.35195911,-6.355893866,35,1,76
25,2200,Chapelizod Bridge,53.35027377,-6.352954497,22,1,"76, 25, 67, 66, 26, 66A"
67,2200,Chapelizod Bridge,53.35027377,-6.352954497,23,1,"76, 25, 67, 66, 26, 66A"
26,2200,Chapelizod Bridge,53.35027377,-6.352954497,23,1,"76, 25, 67, 66, 26, 66A"
66A,2200,Chapelizod Bridge,53.35027377,-6.352954497,23,1,"76, 25, 67, 66, 26, 66A"
25A,2201,Palmerstown Avenue,53.35329295,-6.364660563,14,1,"25X, 25A, 25B, 25, 67, 66, 26, 66A"
25,2201,Palmerstown Avenue,53.35329295,-6.364660563,23,1,"25X, 25A, 25B, 25, 67, 66, 26, 66A"
67,2201,Palmerstown Avenue,53.35329295,-6.364660563,24,1,"25X, 25A, 25B, 25, 67, 66, 26, 66A"
26,2201,Palmerstown Avenue,53.35329295,-6.364660563,24,1,"25X, 25A, 25B, 25, 67, 66, 26, 66A"
66A,2201,Palmerstown Avenue,53.35329295,-6.364660563,24,1,"25X, 25A, 25B, 25, 67, 66, 26, 66A"
18,2202,Lucan Road,53.35437258,-6.37328725,4,1,"18, 26"
26,2202,Lucan Road,53.35437258,-6.37328725,27,1,"18, 26"
18,2203,Kennelsfort Road,53.35319808,-6.37614112,5,1,"18, 26"
26,2203,Kennelsfort Road,53.35319808,-6.37614112,28,1,"18, 26"
18,2204,Oakcourt Avenue,53.34995573,-6.377631281,6,1,18
76,2205,Cherry Orchard Hospital,53.34465414,-6.377066609,27,1,"76, 40, 18"
18,2205,Cherry Orchard Hospital,53.34465414,-6.377066609,9,1,"76, 40, 18"
40,2206,Cherry Orchard Hospital,53.34456124,-6.377505691,62,1,"76, 40, 18"
26,2210,Palmerstown Cemetery,53.35239143,-6.378289867,29,1,"18, 26"
25A,2213,Liffey Valley,53.35571416,-6.392029944,17,1,"25X, 25A, 25B, 25, 67, 66, 66A"
25,2213,Liffey Valley,53.35571416,-6.392029944,26,1,"25X, 25A, 25B, 25, 67, 66, 66A"
67,2213,Liffey Valley,53.35571416,-6.392029944,27,1,"25X, 25A, 25B, 25, 67, 66, 66A"
66A,2213,Liffey Valley,53.35571416,-6.392029944,27,1,"25X, 25A, 25B, 25, 67, 66, 66A"
25A,2214,Clarion Hotel,53.35608983,-6.39991796,18,1,"25X, 25A, 25B, 25, 67, 66, 66A"
25,2214,Clarion Hotel,53.35608983,-6.39991796,27,1,"25X, 25A, 25B, 25, 67, 66, 66A"
67,2214,Clarion Hotel,53.35608983,-6.39991796,28,1,"25X, 25A, 25B, 25, 67, 66, 66A"
66A,2214,Clarion Hotel,53.35608983,-6.39991796,28,1,"25X, 25A, 25B, 25, 67, 66, 66A"
25A,2215,Hermitage Hospital,53.35830007,-6.409270147,19,1,"25X, 25A, 25B, 25, 67, 66, 66A"
25,2215,Hermitage Hospital,53.35830007,-6.409270147,28,1,"25X, 25A, 25B, 25, 67, 66, 66A"
67,2215,Hermitage Hospital,53.35830007,-6.409270147,29,1,"25X, 25A, 25B, 25, 67, 66, 66A"
66A,2215,Hermitage Hospital,53.35830007,-6.409270147,29,1,"25X, 25A, 25B, 25, 67, 66, 66A"
25A,2216,Ballyowen Lane,53.3588561,-6.415935141,20,1,"25X, 25A, 25B, 25, 67, 66, 66A"
25,2216,Ballyowen Lane,53.3588561,-6.415935141,29,1,"25X, 25A, 25B, 25, 67, 66, 66A"
67,2216,Ballyowen Lane,53.3588561,-6.415935141,30,1,"25X, 25A, 25B, 25, 67, 66, 66A"
66A,2216,Ballyowen Lane,53.3588561,-6.415935141,30,1,"25X, 25A, 25B, 25, 67, 66, 66A"
25,2217,Ballydowd Grove,53.359596,-6.427025676,31,1,"25X, 25, 67, 66, 66A"
67,2217,Ballydowd Grove,53.359596,-6.427025676,32,1,"25X, 25, 67, 66, 66A"
66A,2217,Ballydowd Grove,53.359596,-6.427025676,32,1,"25X, 25, 67, 66, 66A"
25,2218,Chalet Gardens,53.35967632,-6.432446493,32,1,"25X, 25, 67, 66, 66A"
67,2218,Chalet Gardens,53.35967632,-6.432446493,33,1,"25X, 25, 67, 66, 66A"
66A,2218,Chalet Gardens,53.35967632,-6.432446493,33,1,"25X, 25, 67, 66, 66A"
25,2219,Lucan Heights,53.36005548,-6.43668449,33,1,"25X, 25, 67, 66, 66A"
67,2219,Lucan Heights,53.36005548,-6.43668449,34,1,"25X, 25, 67, 66, 66A"
66A,2219,Lucan Heights,53.36005548,-6.43668449,34,1,"25X, 25, 67, 66, 66A"
25,2220,Lucan Road,53.35963903,-6.440575998,34,1,25
25,2221,Lucan Road,53.35897502,-6.44479195,35,1,25
25,2223,Lucan Bridge,53.35852705,-6.449044994,36,1,"25, 239"
25,2224,Lucan Heights,53.35727773,-6.449736369,37,1,"25, 239"
239,2227,St. Patrick's Church,53.34946569,-6.450305254,15,1,239
239,2228,Collins Bridge,53.37129739,-6.455869806,18,1,239
239,2229,Lucan Heights,53.35860556,-6.448861856,16,1,"25, 239"
25X,2232,Ballydowd Grove,53.35973744,-6.430941817,9,1,"25X, 25, 67, 66, 66A"
66,2232,Ballydowd Grove,53.35973744,-6.430941817,22,1,"25X, 25, 67, 66, 66A"
25X,2233,Chalet Gardens,53.3600893,-6.435150758,8,1,"25X, 25, 67, 66, 66A"
66,2233,Chalet Gardens,53.3600893,-6.435150758,21,1,"25X, 25, 67, 66, 66A"
25X,2234,Ballyowen Road,53.35933635,-6.424375957,10,1,"25A, 25X, 25B, 25, 67, 66, 66A"
25B,2234,Ballyowen Road,53.35933635,-6.424375957,18,1,"25A, 25X, 25B, 25, 67, 66, 66A"
66,2234,Ballyowen Road,53.35933635,-6.424375957,23,1,"25A, 25X, 25B, 25, 67, 66, 66A"
25X,2235,Foxhunter,53.35903618,-6.420706127,11,1,"25A, 25X, 25B, 25, 67, 66, 66A"
25B,2235,Foxhunter,53.35903618,-6.420706127,19,1,"25A, 25X, 25B, 25, 67, 66, 66A"
66,2235,Foxhunter,53.35903618,-6.420706127,24,1,"25A, 25X, 25B, 25, 67, 66, 66A"
25B,2236,Ballyowen Lane,53.359136,-6.414677755,20,1,"25A, 25B, 25, 67, 66, 66A"
66,2236,Ballyowen Lane,53.359136,-6.414677755,25,1,"25A, 25B, 25, 67, 66, 66A"
25B,2237,Hermitage Hospital,53.35850128,-6.408857006,21,1,"25A, 25B, 25, 67, 66, 66A"
66,2237,Hermitage Hospital,53.35850128,-6.408857006,27,1,"25A, 25B, 25, 67, 66, 66A"
25B,2238,Clarion Hotel,53.35775146,-6.40520414,22,1,"25A, 25B, 25, 67, 66, 66A"
66,2238,Clarion Hotel,53.35775146,-6.40520414,28,1,"25A, 25B, 25, 67, 66, 66A"
25X,2239,Liffey Valley,53.35600001,-6.391898998,12,1,"25A, 25X, 25B, 25, 67, 66, 66A"
25B,2239,Liffey Valley,53.35600001,-6.391898998,24,1,"25A, 25X, 25B, 25, 67, 66, 66A"
66,2239,Liffey Valley,53.35600001,-6.391898998,30,1,"25A, 25X, 25B, 25, 67, 66, 66A"
25X,2241,Kennelsfort Road,53.35492007,-6.37125335,13,1,"25A, 25X, 25B, 25, 67, 26, 66, 66A"
25B,2241,Kennelsfort Road,53.35492007,-6.37125335,25,1,"25A, 25X, 25B, 25, 67, 26, 66, 66A"
66,2241,Kennelsfort Road,53.35492007,-6.37125335,31,1,"25A, 25X, 25B, 25, 67, 26, 66, 66A"
25X,2242,Palmerstown Avenue,53.35392712,-6.366994803,14,1,"25A, 25X, 25B, 25, 67, 26, 66, 66A"
25B,2242,Palmerstown Avenue,53.35392712,-6.366994803,26,1,"25A, 25X, 25B, 25, 67, 26, 66, 66A"
66,2242,Palmerstown Avenue,53.35392712,-6.366994803,32,1,"25A, 25X, 25B, 25, 67, 26, 66, 66A"
66,2243,Glenaulin,53.35196519,-6.355683327,33,1,"76, 25, 67, 26, 66, 66A"
66,2244,Chapelizod Bridge,53.35088414,-6.351594061,34,1,"25, 67, 26, 66, 66A"
66,2245,Laurence Brook,53.349463,-6.348269198,35,1,"25, 67, 26, 66, 66A"
66,2246,Acres Road,53.34830233,-6.343642702,36,1,"25, 67, 26, 66, 66A"
66,2247,Acres Road,53.34675286,-6.336282916,37,1,"25, 67, 26, 66, 66A"
66,2248,Sports Grounds,53.34632051,-6.327858614,38,1,"25, 67, 26, 66, 66A"
66,2249,U.C.D Boat Club,53.34653149,-6.321121438,39,1,"25, 67, 26, 66, 66A"
66,2250,Sarah Place,53.34743816,-6.315303016,40,1,"25, 67, 26, 66, 66A"
66,2251,Islandbridge Gate,53.34812284,-6.310965135,41,1,"25, 67, 26, 66, 66A"
53,2270,Alexandra Road Irish Ferries Terminal,53.34568793,-6.195604403,1,1,53
53,2274,Breakwater Rd North,53.35018608,-6.203616132,2,1,53
53,2277,Industrial Pk,53.3541264,-6.227892551,4,1,"53, 151"
53,2278,Bargy Road,53.35448639,-6.229740457,5,1,"53, 151"
53,2279,Bargy Road,53.35295911,-6.231606442,6,1,"53, 151"
151,2279,Bargy Road,53.35295911,-6.231606442,2,1,"53, 151"
53,2280,Oxford Terrace,53.3523115,-6.237041226,8,1,53
53,2281,St Mary's Road North,53.35365491,-6.23671537,9,1,53
53,2282,St. Joseph's Church,53.35484094,-6.238514238,10,1,53
53,2283,East Wall Road,53.35832599,-6.235921537,12,1,53
38B,2289,Sheephill Park,53.40112279,-6.374903114,38,1,"38, 38B, 238, 220"
17A,2294,Blanchardstown Hospital,53.38983431,-6.370311485,3,1,"17A, 220"
220,2294,Blanchardstown Hospital,53.38983431,-6.370311485,28,1,"17A, 220"
151,2310,Back Avenue,53.3424457,-6.269798428,10,1,"151, 27, 150, 56A, 77A"
27,2310,Back Avenue,53.3424457,-6.269798428,45,1,"151, 27, 150, 56A, 77A"
151,2311,Garda Station,53.33830347,-6.270506748,11,1,"151, 27, 150, 56A, 77A"
27,2311,Garda Station,53.33830347,-6.270506748,46,1,"151, 27, 150, 56A, 77A"
151,2312,The Coombe,53.33887864,-6.275469226,12,1,"151, 27, 56A, 77A"
27,2312,The Coombe,53.33887864,-6.275469226,47,1,"151, 27, 56A, 77A"
151,2313,Ardee St,53.33874212,-6.278463173,13,1,"151, 27, 56A, 77A"
27,2313,Ardee St,53.33874212,-6.278463173,48,1,"151, 27, 56A, 77A"
151,2314,Ardee St,53.33835368,-6.280821493,14,1,"151, 27, 56A, 77A"
27,2314,Ardee St,53.33835368,-6.280821493,49,1,"151, 27, 56A, 77A"
151,2315,Marion Villas,53.33753622,-6.285224276,15,1,"151, 27, 56A, 77A"
27,2315,Marion Villas,53.33753622,-6.285224276,50,1,"151, 27, 56A, 77A"
18,2317,Kildare Road,53.32340916,-6.318846905,27,1,"18, 150"
18,2318,Somerville Avenue,53.32197081,-6.318828396,28,1,"18, 150"
18,2319,Garda Station,53.31950936,-6.315097497,29,1,"18, 150"
150,2323,Templeogue Road,53.30810734,-6.320468661,9,1,150
150,2324,Greentrees Park,53.30978644,-6.320988018,10,1,150
150,2325,Crumlin Crossroads,53.3121083,-6.321197045,11,1,150
150,2326,Quarry Drive,53.31369981,-6.319963931,12,1,150
150,2327,Cromwellsfort Road,53.31681079,-6.316854849,14,1,"150, 17"
150,2328,St. Agnes Church,53.31957797,-6.315500077,15,1,"18, 150"
150,2329,Lisle Road,53.3208405,-6.317071523,16,1,"18, 150"
150,2330,Garda Station,53.32214762,-6.319256774,17,1,"18, 150"
150,2331,Kildare Road,53.32456237,-6.317765723,18,1,"18, 150"
27,2332,Kilnamanagh Road,53.32105346,-6.330948278,62,1,"27, 77A"
27,2333,Roundabout,53.31783257,-6.332650003,63,1,"27, 77A"
27,2334,Mulcahy Keane,53.3155338,-6.334735809,64,1,"27, 77A"
27,2335,Calmount Avenue,53.31164178,-6.343111492,66,1,"27, 77A"
27,2336,Tibradden Drive,53.30885602,-6.345740492,67,1,"27, 77A"
27,2337,Ballymount Road,53.30599123,-6.348507246,68,1,"27, 77A"
38,2338,Garnish Square,53.39308447,-6.377976053,17,1,"236, 38, 38A, 38B, 17A, 238, 220"
27,2339,M50 Flyover,53.30257209,-6.351490038,69,1,"27, 77A"
27,2340,Tymonville,53.30063487,-6.35309504,70,1,27
65,2346,Belgard Square North,53.29007157,-6.367961415,52,1,"27, 65, 77A"
77A,2346,Belgard Square North,53.29007157,-6.367961415,22,1,"27, 65, 77A"
27,2349,Alderwood,53.28502969,-6.378532345,79,1,"27, 65, 56A, 77A, 54A"
56A,2349,Alderwood,53.28502969,-6.378532345,2,1,"27, 65, 56A, 77A, 54A"
54A,2349,Alderwood,53.28502969,-6.378532345,40,1,"27, 65, 56A, 77A, 54A"
27,2351,Maplewood,53.28319638,-6.384510798,80,1,"27, 65, 56A, 77A, 54A"
56A,2351,Maplewood,53.28319638,-6.384510798,3,1,"27, 65, 56A, 77A, 54A"
54A,2351,Maplewood,53.28319638,-6.384510798,41,1,"27, 65, 56A, 77A, 54A"
27,2355,Cloonmore Drive,53.27927053,-6.401994433,90,1,27
65B,2357,Cloonmore Drive,53.27796876,-6.396749522,9,1,"65B, 65, 77A"
65,2357,Cloonmore Drive,53.27796876,-6.396749522,45,1,"65B, 65, 77A"
77A,2357,Cloonmore Drive,53.27796876,-6.396749522,9,1,"65B, 65, 77A"
65,2358,Killinarden,53.28070362,-6.389598717,46,1,65
65,2359,Maplewood,53.28359861,-6.384345647,47,1,"27, 65, 56A, 77A, 54A"
77A,2359,Maplewood,53.28359861,-6.384345647,17,1,"27, 65, 56A, 77A, 54A"
65,2360,Alderwood,53.28469441,-6.379654899,48,1,"27, 65, 56A, 77A, 54A"
77A,2360,Alderwood,53.28469441,-6.379654899,18,1,"27, 65, 56A, 77A, 54A"
76,2363,Belgard Heights,53.28976106,-6.36825825,5,1,76
76,2364,Belgard Retail Park,53.29363112,-6.369295834,6,1,76
77A,2371,M50 Flyover,53.30339669,-6.35132323,39,1,"27, 77A"
77A,2372,Ballymount Road,53.30724769,-6.347723452,40,1,"27, 77A"
77A,2373,Tibradden Drive,53.31071163,-6.344738289,41,1,"27, 77A"
13,2374,Castlegrange,53.32152093,-6.422767375,7,1,13
77A,2377,Calmount Park,53.31604666,-6.334130484,42,1,"27, 77A"
77A,2378,Roundabout,53.31853137,-6.332487669,43,1,"27, 77A"
56A,2379,Marion Villas,53.33783322,-6.284626699,41,1,"151, 27, 56A, 77A"
77A,2379,Marion Villas,53.33783322,-6.284626699,57,1,"151, 27, 56A, 77A"
56A,2380,Ardee St,53.33850586,-6.280154615,42,1,"151, 27, 56A, 77A"
77A,2380,Ardee St,53.33850586,-6.280154615,58,1,"151, 27, 56A, 77A"
56A,2382,Brabazon Row,53.33885781,-6.278383426,43,1,"151, 27, 56A, 77A"
77A,2382,Brabazon Row,53.33885781,-6.278383426,59,1,"151, 27, 56A, 77A"
150,2383,Garda Station,53.33944909,-6.272652946,35,1,"151, 27, 150, 56A, 77A, 54A, 49"
56A,2383,Garda Station,53.33944909,-6.272652946,45,1,"151, 27, 150, 56A, 77A, 54A, 49"
77A,2383,Garda Station,53.33944909,-6.272652946,61,1,"151, 27, 150, 56A, 77A, 54A, 49"
54A,2385,Back Avenue,53.34226187,-6.271998577,4,1,"54A, 49"
49,2385,Back Avenue,53.34226187,-6.271998577,4,1,"54A, 49"
54A,2386,Kevin Street,53.33790737,-6.272324817,5,1,"54A, 49"
49,2386,Kevin Street,53.33790737,-6.272324817,5,1,"54A, 49"
54A,2387,Long Lane,53.33658421,-6.272813783,6,1,"54A, 49"
49,2387,Long Lane,53.33658421,-6.272813783,6,1,"54A, 49"
54A,2388,Lombard Street West,53.33445859,-6.274371224,7,1,"54A, 49"
49,2388,Lombard Street West,53.33445859,-6.274371224,7,1,"54A, 49"
9,2389,Harold's Cross,53.32492005,-6.279199883,45,1,"9, 54A"
54A,2389,Harold's Cross,53.32492005,-6.279199883,10,1,"9, 54A"
9,2390,Mount Argos Park,53.32151943,-6.283975193,46,1,"9, 54A"
54A,2390,Mount Argos Park,53.32151943,-6.283975193,11,1,"9, 54A"
9,2391,Priory Road,53.3201973,-6.286414954,47,1,"9, 54A"
54A,2391,Priory Road,53.3201973,-6.286414954,12,1,"9, 54A"
9,2392,Community Centre,53.31889113,-6.291225546,48,1,"9, 54A"
54A,2392,Community Centre,53.31889113,-6.291225546,13,1,"9, 54A"
9,2393,Corrib Road,53.31520361,-6.295455305,49,1,"9, 54A"
54A,2393,Corrib Road,53.31520361,-6.295455305,14,1,"9, 54A"
9,2394,Ravensdale Park,53.31327809,-6.297828301,50,1,"9, 54A"
54A,2394,Ravensdale Park,53.31327809,-6.297828301,15,1,"9, 54A"
54A,2395,Kimmage Road West,53.31172639,-6.300576429,16,1,54A
54A,2396,Wainsfort,53.30881885,-6.302162581,17,1,54A
54A,2397,Wainsfort Park,53.30658895,-6.300840511,18,1,54A
54A,2398,Fortfield,53.30523423,-6.299753892,19,1,54A
54A,2399,Fortfield Road,53.30352297,-6.299506785,20,1,54A
54A,2400,Fortfield Drive,53.30199876,-6.303558501,21,1,54A
54A,2401,Templeville Ave,53.30182175,-6.306281288,22,1,54A
54A,2402,Templeogue College,53.30325736,-6.311176032,23,1,54A
54A,2403,Glendown Road,53.30506976,-6.316671493,24,1,54A
9,2413,Kimmage Road West,53.31292889,-6.305496355,52,1,"9, 17"
9,2414,Westbrook,53.31406549,-6.310854404,53,1,"9, 17"
9,2415,Royston Village,53.31503878,-6.313577601,54,1,"9, 17"
9,2416,St.Teresa's Road,53.31632942,-6.31777435,55,1,9
9,2417,Cherry Grove,53.31669102,-6.323028439,56,1,9
9,2418,Bigger Road,53.31698939,-6.326994266,57,1,9
9,2419,Roundabout,53.31706175,-6.330233497,58,1,9
77A,2425,Castle Park,53.29065863,-6.343398667,33,1,77A
77A,2426,Church of St. Agnus,53.29320342,-6.342835155,34,1,77A
77A,2427,Castletymon Gn,53.2959795,-6.340807409,35,1,77A
77A,2428,Tymon Park,53.29833574,-6.343491614,36,1,77A
77A,2429,Tymon North School,53.29954456,-6.34640049,37,1,77A
77A,2430,Tymonville,53.30092117,-6.350398337,38,1,77A
17,2434,St.Teresa's Road,53.31601719,-6.316030553,17,1,"9, 17"
17,2435,Westbrook,53.31426885,-6.311251606,18,1,"9, 17"
17,2436,Lorcan O'Toole Park,53.31369671,-6.308932882,19,1,"9, 17"
17,2437,Kimmage Road West,53.31267962,-6.302504617,20,1,"9, 17, 15A"
15A,2437,Kimmage Road West,53.31267962,-6.302504617,11,1,"9, 17, 15A"
9,2445,Greenhills Park,53.30811709,-6.339781519,64,1,9
17,2449,Health Centre,53.32097598,-6.305057425,14,1,17
17,2450,St. Agnes School,53.3202219,-6.307654142,15,1,"83, 83A, 18, 17"
17,2451,St. Agnes Road,53.3192019,-6.314329073,16,1,17
9,2452,Roundabout,53.31614286,-6.332010438,59,1,9
9,2453,St. James's Road,53.31481869,-6.330516173,60,1,9
9,2454,St. Joseph's Road,53.31263733,-6.331997049,61,1,9
9,2455,St. Brendan's Crescent,53.31164059,-6.337213545,62,1,9
9,2456,St. Killian's Avenue,53.31002989,-6.33966227,63,1,9
9,2457,Limekiln Avenue,53.30727956,-6.337082909,65,1,9
18,2464,Stannaway Ave,53.31950684,-6.313011146,30,1,"18, 17"
83,2465,Captain's Road,53.31997927,-6.308924636,3,1,"83, 83A, 18, 17"
83A,2465,Captain's Road,53.31997927,-6.308924636,3,1,"83, 83A, 18, 17"
18,2465,Captain's Road,53.31997927,-6.308924636,31,1,"83, 83A, 18, 17"
83,2466,Health Centre,53.32065402,-6.306436174,4,1,"83, 83A, 18, 17"
83A,2466,Health Centre,53.32065402,-6.306436174,4,1,"83, 83A, 18, 17"
18,2466,Health Centre,53.32065402,-6.306436174,32,1,"83, 83A, 18, 17"
83,2467,Health Centre,53.31923397,-6.303910626,5,1,"83, 83A, 18"
83A,2467,Health Centre,53.31923397,-6.303910626,5,1,"83, 83A, 18"
18,2467,Health Centre,53.31923397,-6.303910626,33,1,"83, 83A, 18"
238,2468,Blackcourt Road,53.40436016,-6.373050101,13,1,"236, 238, 220"
220,2468,Blackcourt Road,53.40436016,-6.373050101,35,1,"236, 238, 220"
83,2471,Larkfield Gardens,53.31878938,-6.289143189,10,1,"83, 83A, 18"
83A,2471,Larkfield Gardens,53.31878938,-6.289143189,10,1,"83, 83A, 18"
18,2471,Larkfield Gardens,53.31878938,-6.289143189,38,1,"83, 83A, 18"
83,2472,Larkfield Grove,53.31767769,-6.285585294,11,1,"83, 83A, 18"
83A,2472,Larkfield Grove,53.31767769,-6.285585294,11,1,"83, 83A, 18"
18,2472,Larkfield Grove,53.31767769,-6.285585294,39,1,"83, 83A, 18"
83,2473,Adrian Avenue,53.31789879,-6.28346003,12,1,"83, 83A, 18"
