LineID,Stop_ID,Stop_name,Lat,Lon,Stop_Sequence,Destination,Direction,Routes_serviced_by_stop,,,
33,1639,Schoolhouse Lane,53.39650917,-6.245184626,83,Abbey St,0,41C - 41 - 16 - 41A - 41B - 33 ,,,
33,1640,Omni,53.3923413,-6.245972592,84,Abbey St,0,41C - 41 - 16 - 41A - 41B - 33 ,,,
33,231,Shantalla Road,53.38923964,-6.245919712,85,Abbey St,0,41C - 41 - 104 - 16 - 1 - 41A - 41B - 33 ,,,
33,1641,Shanrath Road,53.38652684,-6.242362916,86,Abbey St,0,41C - 41 - 1 - 41A - 41B - 33 ,,,
33,1642,Whitehall Church,53.38400134,-6.243594455,87,Abbey St,0,41C - 41 - 1 - 41A - 41B - 33 ,,,
33,213,Grace Park Heights,53.38140485,-6.244888894,88,Abbey St,0,41C - 41 - 44 - 16 - 1 - 41A - 41B - 33 ,,,
33,214,Highfield Hospital,53.37930945,-6.246643589,89,Abbey St,0,41C - 41 - 44 - 16 - 1 - 41A - 41B - 33 ,,,
33,4432,Griffith Downs,53.37720725,-6.248548697,90,Abbey St,0,41C - 41 - 44 - 16 - 1 - 41A - 41B - 33 ,,,
33,119,Griffith Avenue,53.37508335,-6.250815227,91,Abbey St,0,41C - 13 - 41 - 44 - 16 - 1 - 41A - 41B - 33 ,,,
33,44,Homefarm Road,53.37301719,-6.252117283,92,Abbey St,0,41C - 13 - 41 - 44 - 11 - 16 - 1 - 41A - 41B - 33 ,,,
33,45,Clonturk Park,53.36988298,-6.254139184,93,Abbey St,0,41C - 13 - 41 - 44 - 11 - 16 - 1 - 41A - 41B - 33 ,,,
33,46,Botanic Avenue,53.36715052,-6.255362951,94,Abbey St,0,41C - 13 - 41 - 44 - 11 - 16 - 1 - 41A - 41B - 33 ,,,
33,47,Rail Station,53.36390692,-6.257283606,95,Abbey St,0,41C - 13 - 41 - 44 - 11 - 16 - 1 - 41A - 41B - 33 ,,,
33,48,Fitzroy Avenue,53.36231961,-6.258760798,96,Abbey St,0,41C - 13 - 41 - 44 - 11 - 16 - 1 - 41A - 41B - 33 ,,,
33,49,North Circular Road,53.35995954,-6.260870353,97,Abbey St,0,41C - 13 - 41 - 44 - 11 - 16 - 1 - 40 - 41A - 41B - 33 - 40B - 40D ,,,
33,50,Gardiner Street,53.35856872,-6.262264155,98,Abbey St,0,41C - 13 - 41 - 44 - 11 - 16 - 1 - 41A - 41B - 33 - 122 - 40B - 40D ,,,
33,51,Temple Street,53.35781939,-6.263271207,99,Abbey St,0,41C - 13 - 41 - 44 - 11 - 16 - 1 - 40 - 41A - 41B - 33 - 122 - 40B - 40D ,,,
33,52,St. Joseph's Parade,53.35664238,-6.264535983,100,Abbey St,0,41C - 13 - 41 - 44 - 11 - 16 - 1 - 40 - 41A - 41B - 33 - 122 - 40B - 40D ,,,
33,277,Citizens Information,53.35081356,-6.260521698,101,Abbey St,0,41C - 41 - 9 - 41A - 41B - 33 ,,,
33,292,Irish Life Mall,53.34919093,-6.255270338,102,Abbey St,0,33,,,
33,292,Irish Life Mall,53.34919093,-6.255270338,1,Balbriggan,1,33,,,
33,1171,Talbot Street,53.35031747,-6.254247937,2,Balbriggan,1,41 - 41C - 41B - 33 ,,,
33,1172,Railway Street,53.35174313,-6.255241204,3,Balbriggan,1,41 - 747 - 41C - 41B - 33 ,,,
33,1173,Parnell Street,53.35376823,-6.256660743,4,Balbriggan,1,41 - 41C - 41B - 33 ,,,
33,1174,Mountjoy Sq Nth,53.35629657,-6.258690876,5,Balbriggan,1,41 - 41C - 41B - 33 ,,,
33,1175,Dorset Street,53.35858846,-6.261151554,6,Balbriggan,1,41 - 41C - 41B - 33 ,,,
33,15,North Circular Road,53.36024874,-6.260978774,7,Balbriggan,1,41 - 13 - 41C - 44 - 11 - 16 - 1 - 40 - 41B - 33 - 40D ,,,
33,17,Rail Station,53.36306934,-6.258399655,8,Balbriggan,1,41 - 13 - 41C - 44 - 11 - 16 - 1 - 41B - 33 ,,,
33,18,Dargle Road,53.3658465,-6.255927152,9,Balbriggan,1,41 - 13 - 41C - 44 - 11 - 16 - 1 - 41B - 33 ,,,
33,19,Botanic Avenue,53.36713453,-6.25549885,10,Balbriggan,1,41 - 13 - 41C - 44 - 11 - 16 - 1 - 41B - 33 ,,,
33,21,Clonturk Park,53.370092,-6.254295947,11,Balbriggan,1,41 - 13 - 41C - 44 - 11 - 16 - 1 - 41B - 33 ,,,
33,85,Homefarm Road,53.37390318,-6.251855554,12,Balbriggan,1,41 - 13 - 41C - 44 - 16 - 1 - 41B - 33 ,,,
33,203,Griffith Avenue,53.37639169,-6.24993492,13,Balbriggan,1,41 - 41C - 44 - 16 - 1 - 41B - 33 ,,,
33,204,Highfield Hospital,53.37958792,-6.246632147,14,Balbriggan,1,41 - 41C - 44 - 16 - 1 - 41B - 33 ,,,
33,205,Grace Park Heights,53.38141148,-6.245339593,15,Balbriggan,1,41 - 41C - 44 - 16 - 1 - 41B - 33 ,,,
33,1620,Collins Avenue,53.3832633,-6.244135961,16,Balbriggan,1,41 - 41C - 1 - 41B - 33 ,,,
33,220,Shantalla Road,53.38793134,-6.244966185,17,Balbriggan,1,41 - 41C - 104 - 16 - 1 - 41B - 33 ,,,
33,1622,Shanowen Road,53.39003761,-6.246398101,18,Balbriggan,1,41 - 41C - 16 - 41B - 33 ,,,
33,1623,Omni,53.39193163,-6.246230016,19,Balbriggan,1,41 - 41C - 16 - 41B - 33 ,,,
33,1624,Schoolhouse Lane,53.39607277,-6.245458221,20,Balbriggan,1,41 - 41C - 16 - 41B - 33 ,,,
33,1625,Santry Close,53.40109205,-6.243281539,21,Balbriggan,1,41 - 41C - 16 - 41B - 33 - 27B ,,,
33,1626,Northwood Plaza,53.40415842,-6.240327597,22,Balbriggan,1,41 - 41C - 16 - 41B - 33 - 27B ,,,
33,1627,Turnapin Lane,53.40824773,-6.237872432,23,Balbriggan,1,41 - 41C - 16 - 41B - 33 - 27B ,,,
33,1628,Sports Ground,53.41371202,-6.239060627,24,Balbriggan,1,41 - 41C - 16 - 41B - 33 - 27B ,,,
33,1629,Cemetery,53.4166257,-6.2391659,25,Balbriggan,1,41 - 41C - 16 - 41B - 33 - 27B ,,,
33,1630,ALSAA Sports Club,53.42163144,-6.23182695,26,Balbriggan,1,41 - 41C - 16 - 41B - 33 ,,,
33,3670,Dublin Airport,53.42457703,-6.229838789,27,Balbriggan,1,41C - 41B - 33 ,,,
33,3671,Airport Roundabout,53.42939025,-6.230150441,28,Balbriggan,1,41 - 41C - 41B - 33 - 102 ,,,
33,3672,Stockhole Lane,53.43217528,-6.23006481,29,Balbriggan,1,41 - 41C - 41B - 33 - 102 ,,,
33,3674,Equestrian Centre,53.44104095,-6.227874806,30,Balbriggan,1,41 - 41C - 41B - 33 ,,,
33,3675,Boroimhe,53.44333054,-6.228321455,31,Balbriggan,1,41 - 41C - 41B - 33 ,,,
33,3676,Boroimhe,53.44461051,-6.22856928,32,Balbriggan,1,41 - 41B - 33 ,,,
33,3677,Carlton Court,53.45233973,-6.224904822,33,Balbriggan,1,33 - 33A ,,,
33,3678,Forest Road,53.4553227,-6.222416204,34,Balbriggan,1,41C - 33 - 33A - 102 ,,,
33,3679,Fingal County Council,53.45893841,-6.220171836,35,Balbriggan,1,41 - 41C - 43 - 41B - 33 - 33A - 33B ,,,
33,3711,Bridge Street,53.4611901,-6.218677002,36,Balbriggan,1,41C - 43 - 33 - 33A - 33B ,,,
33,3712,Swords Castle,53.46364881,-6.217203454,37,Balbriggan,1,41C - 43 - 33 - 33A - 33B ,,,
33,3713,Watery Lane,53.46874286,-6.213450064,38,Balbriggan,1,33 - 33A - 33B ,,,
33,3714,Ennis Lane,53.47221937,-6.210923824,39,Balbriggan,1,33 - 33A - 33B ,,,
33,3715,Hearse Road,53.47999363,-6.203710934,40,Balbriggan,1,33 - 33A ,,,
33,5175,M1 Motorway,53.48976398,-6.196576438,41,Balbriggan,1,33 - 33A ,,,
33,3755,Turvey Ind Est,53.49433549,-6.195161558,42,Balbriggan,1,33 - 33A ,,,
33,3756,Turvey Avenue,53.50248287,-6.191875733,43,Balbriggan,1,33 - 33A ,,,
33,3757,Newhaggard Road,53.50441431,-6.188250655,44,Balbriggan,1,33 - 33A ,,,
33,3758,Corduff Common,53.50727974,-6.185173327,45,Balbriggan,1,33 - 33A ,,,
33,3759,Balleally Lane,53.50989854,-6.180070608,46,Balbriggan,1,33 - 33A ,,,
33,3760,Balleally West,53.51114278,-6.17796662,47,Balbriggan,1,33 - 33A ,,,
33,3761,Carrige House,53.51530665,-6.172826652,48,Balbriggan,1,33 - 33A ,,,
33,3762,Bellearly Lane,53.51870367,-6.169860281,49,Balbriggan,1,33 - 33A ,,,
33,3763,Racecourse Common,53.52365824,-6.167655722,50,Balbriggan,1,33 - 33A ,,,
33,3764,Dublin Road,53.5253158,-6.164386463,51,Balbriggan,1,33 - 33A ,,,
33,3765,Orlynn Park,53.52412654,-6.160109051,52,Balbriggan,1,33 - 33A ,,,
33,3766,Lusk House,53.52236483,-6.153111735,53,Balbriggan,1,33 - 33A ,,,
33,3767,Rogerstown Lane,53.52203254,-6.148480824,54,Balbriggan,1,33 - 33A ,,,
33,3768,Balleally Lane,53.52161347,-6.145799385,55,Balbriggan,1,33 - 33A ,,,
33,3770,Rush Station,53.52138771,-6.14457251,56,Balbriggan,1,33 - 33A ,,,
33,3769,Rush Station,53.52049294,-6.138473309,57,Balbriggan,1,33 - 33A ,,,
33,3771,Laneway,53.51869264,-6.131388673,58,Balbriggan,1,33 - 33A ,,,
33,3772,Spout Road,53.51814678,-6.126375632,59,Balbriggan,1,33 - 33A ,,,
33,3773,Spout Road,53.51789764,-6.123672055,60,Balbriggan,1,33 - 33A ,,,
33,3774,Carthy's Lane,53.51783532,-6.119135444,61,Balbriggan,1,33 - 33A ,,,
33,7172,Old Road,53.5209766,-6.109162746,62,Balbriggan,1,33 - 33A ,,,
33,3775,Old Road (Cemetary),53.52150467,-6.106183097,63,Balbriggan,1,33 - 33A ,,,
33,3777,The Millbank,53.52265158,-6.101426123,64,Balbriggan,1,33 - 33A ,,,
33,3778,Garda Station,53.52273453,-6.097033335,65,Balbriggan,1,33 - 33A ,,,
33,3781,Hands Lane,53.52340665,-6.091271663,66,Balbriggan,1,33 - 33A ,,,
33,3782,Cooper's Lane,53.52614822,-6.091284124,67,Balbriggan,1,33 - 33A ,,,
33,3783,Kilbush Lane,53.52976511,-6.09151366,68,Balbriggan,1,33 - 33A ,,,
33,3784,Five Lanes,53.53391182,-6.090587894,69,Balbriggan,1,33 - 33A ,,,
33,3785,Clifflands,53.5392313,-6.09274756,70,Balbriggan,1,33 - 33A ,,,
33,3786,Lambay View,53.5422413,-6.096067757,71,Balbriggan,1,33 - 33A ,,,
33,3787,Baldongan Close,53.54693451,-6.101244678,72,Balbriggan,1,33 - 33A ,,,
33,3788,Baldongan Close,53.5503806,-6.102041205,73,Balbriggan,1,33 - 33A ,,,
33,3789,Water Works,53.55412644,-6.101903713,74,Balbriggan,1,33 - 33A ,,,
33,3790,Pierstown Lane,53.55863117,-6.102577556,75,Balbriggan,1,33 - 33A ,,,
33,3791,Hacketstown Cottages,53.56238501,-6.103511585,76,Balbriggan,1,33 - 33A ,,,
33,3792,Hacketstown Pk,53.56606236,-6.102456236,77,Balbriggan,1,33 - 33A ,,,
33,3793,Downside Park,53.56998734,-6.101148007,78,Balbriggan,1,33 - 33A ,,,
33,3794,Shenick Road,53.57301152,-6.101978914,79,Balbriggan,1,33 - 33A ,,,
33,3795,Skerries Church,53.57505512,-6.104454592,80,Balbriggan,1,33 - 33A ,,,
33,3797,Manning's Opening,53.57877838,-6.106296642,81,Balbriggan,1,33 - 33A ,,,
33,3798,Little Strand Street,53.58035337,-6.106996493,82,Balbriggan,1,33 - 33A ,,,
33,3799,Church Street,53.57980856,-6.110056553,83,Balbriggan,1,33 - 33A ,,,
33,6076,Sports Fields,53.57746035,-6.112185013,84,Balbriggan,1,33 - 33A ,,,
33,6077,Selskar Rise,53.57579059,-6.118586987,85,Balbriggan,1,33 - 33A ,,,
33,3569,Selskar Road,53.57652726,-6.121423621,86,Balbriggan,1,33 - 33A ,,,
33,3571,Skerries Rock,53.57814433,-6.125384254,87,Balbriggan,1,33 - 33A ,,,
33,3801,Mourne Drive,53.58063961,-6.127463799,88,Balbriggan,1,33 - 33A ,,,
33,3802,Footbridge,53.58182189,-6.125478256,89,Balbriggan,1,33 - 33A ,,,
33,3805,Kelly's Bay Parade,53.58532196,-6.148222423,90,Balbriggan,1,33 - 33A ,,,
33,7175,Ardgillan Demesne,53.58954287,-6.154397637,91,Balbriggan,1,33 - 33A ,,,
33,3806,Hampton Cove,53.60297709,-6.167668808,92,Balbriggan,1,33 - 33A ,,,
33,3807,Derham Park,53.60502031,-6.170799177,93,Balbriggan,1,33 - 33A ,,,
33,3808,Craoibhin Park,53.60590937,-6.177228767,94,Balbriggan,1,33 - 33A ,,,
33,3809,Pump Lane,53.60611452,-6.17948677,95,Balbriggan,1,33 - 33A ,,,
33,7174,St. Paul's Crescent,53.60394269,-6.184430977,96,Balbriggan,1,33 - 33A ,,,
33A,3677,Carlton Court,53.45233973,-6.224904822,1,Balbriggan,1,33 - 33A ,,,
33A,3678,Forest Road,53.4553227,-6.222416204,2,Balbriggan,1,41C - 33 - 33A - 102 ,,,
33A,3679,Fingal County Council,53.45893841,-6.220171836,3,Balbriggan,1,41 - 41C - 43 - 41B - 33 - 33A - 33B ,,,
33A,3711,Bridge Street,53.4611901,-6.218677002,4,Balbriggan,1,41C - 43 - 33 - 33A - 33B ,,,
33A,3712,Swords Castle,53.46364881,-6.217203454,5,Balbriggan,1,41C - 43 - 33 - 33A - 33B ,,,
33A,3713,Watery Lane,53.46874286,-6.213450064,6,Balbriggan,1,33 - 33A - 33B ,,,
33A,3714,Ennis Lane,53.47221937,-6.210923824,7,Balbriggan,1,33 - 33A - 33B ,,,
33A,3715,Hearse Road,53.47999363,-6.203710934,8,Balbriggan,1,33 - 33A ,,,
33A,5175,M1 Motorway,53.48976398,-6.196576438,9,Balbriggan,1,33 - 33A ,,,
33A,3755,Turvey Ind Est,53.49433549,-6.195161558,10,Balbriggan,1,33 - 33A ,,,
33A,3756,Turvey Avenue,53.50248287,-6.191875733,11,Balbriggan,1,33 - 33A ,,,
33A,3757,Newhaggard Road,53.50441431,-6.188250655,12,Balbriggan,1,33 - 33A ,,,
33A,3758,Corduff Common,53.50727974,-6.185173327,13,Balbriggan,1,33 - 33A ,,,
33A,3759,Balleally Lane,53.50989854,-6.180070608,14,Balbriggan,1,33 - 33A ,,,
33A,3760,Balleally West,53.51114278,-6.17796662,15,Balbriggan,1,33 - 33A ,,,
33A,3761,Carrige House,53.51530665,-6.172826652,16,Balbriggan,1,33 - 33A ,,,
33A,3762,Bellearly Lane,53.51870367,-6.169860281,17,Balbriggan,1,33 - 33A ,,,
33A,3763,Racecourse Common,53.52365824,-6.167655722,18,Balbriggan,1,33 - 33A ,,,
33A,3764,Dublin Road,53.5253158,-6.164386463,19,Balbriggan,1,33 - 33A ,,,
33A,3765,Orlynn Park,53.52412654,-6.160109051,20,Balbriggan,1,33 - 33A ,,,
33A,3766,Lusk House,53.52236483,-6.153111735,21,Balbriggan,1,33 - 33A ,,,
33A,3767,Rogerstown Lane,53.52203254,-6.148480824,22,Balbriggan,1,33 - 33A ,,,
33A,3768,Balleally Lane,53.52161347,-6.145799385,23,Balbriggan,1,33 - 33A ,,,
33A,3770,Rush Station,53.52138771,-6.14457251,24,Balbriggan,1,33 - 33A ,,,
33A,3769,Rush Station,53.52049294,-6.138473309,25,Balbriggan,1,33 - 33A ,,,
33A,3771,Laneway,53.51869264,-6.131388673,26,Balbriggan,1,33 - 33A ,,,
33A,3772,Spout Road,53.51814678,-6.126375632,27,Balbriggan,1,33 - 33A ,,,
33A,3773,Spout Road,53.51789764,-6.123672055,28,Balbriggan,1,33 - 33A ,,,
33A,3774,Carthy's Lane,53.51783532,-6.119135444,29,Balbriggan,1,33 - 33A ,,,
33A,7172,Old Road,53.5209766,-6.109162746,30,Balbriggan,1,33 - 33A ,,,
33A,3775,Old Road (Cemetary),53.52150467,-6.106183097,31,Balbriggan,1,33 - 33A ,,,
33A,3777,The Millbank,53.52265158,-6.101426123,32,Balbriggan,1,33 - 33A ,,,
33A,3778,Garda Station,53.52273453,-6.097033335,33,Balbriggan,1,33 - 33A ,,,
33A,3781,Hands Lane,53.52340665,-6.091271663,34,Balbriggan,1,33 - 33A ,,,
33A,3782,Cooper's Lane,53.52614822,-6.091284124,35,Balbriggan,1,33 - 33A ,,,
33A,3783,Kilbush Lane,53.52976511,-6.09151366,36,Balbriggan,1,33 - 33A ,,,
33A,3784,Five Lanes,53.53391182,-6.090587894,37,Balbriggan,1,33 - 33A ,,,
33A,3785,Clifflands,53.5392313,-6.09274756,38,Balbriggan,1,33 - 33A ,,,
33A,3786,Lambay View,53.5422413,-6.096067757,39,Balbriggan,1,33 - 33A ,,,
33A,3787,Baldongan Close,53.54693451,-6.101244678,40,Balbriggan,1,33 - 33A ,,,
33A,3788,Baldongan Close,53.5503806,-6.102041205,41,Balbriggan,1,33 - 33A ,,,
33A,3789,Water Works,53.55412644,-6.101903713,42,Balbriggan,1,33 - 33A ,,,
33A,3790,Pierstown Lane,53.55863117,-6.102577556,43,Balbriggan,1,33 - 33A ,,,
33A,3791,Hacketstown Cottages,53.56238501,-6.103511585,44,Balbriggan,1,33 - 33A ,,,
33A,3792,Hacketstown Pk,53.56606236,-6.102456236,45,Balbriggan,1,33 - 33A ,,,
33A,3793,Downside Park,53.56998734,-6.101148007,46,Balbriggan,1,33 - 33A ,,,
33A,3794,Shenick Road,53.57301152,-6.101978914,47,Balbriggan,1,33 - 33A ,,,
33A,3795,Skerries Church,53.57505512,-6.104454592,48,Balbriggan,1,33 - 33A ,,,
33A,3797,Manning's Opening,53.57877838,-6.106296642,49,Balbriggan,1,33 - 33A ,,,
33A,3798,Little Strand Street,53.58035337,-6.106996493,50,Balbriggan,1,33 - 33A ,,,
33A,3799,Church Street,53.57980856,-6.110056553,51,Balbriggan,1,33 - 33A ,,,
33A,6076,Sports Fields,53.57746035,-6.112185013,52,Balbriggan,1,33 - 33A ,,,
33A,6077,Selskar Rise,53.57579059,-6.118586987,53,Balbriggan,1,33 - 33A ,,,
33A,3569,Selskar Road,53.57652726,-6.121423621,54,Balbriggan,1,33 - 33A ,,,
33A,3571,Skerries Rock,53.57814433,-6.125384254,55,Balbriggan,1,33 - 33A ,,,
33A,3801,Mourne Drive,53.58063961,-6.127463799,56,Balbriggan,1,33 - 33A ,,,
33A,3802,Footbridge,53.58182189,-6.125478256,57,Balbriggan,1,33 - 33A ,,,
33A,7175,Ardgillan Demesne,53.58954287,-6.154397637,58,Balbriggan,1,33 - 33A ,,,
33A,3805,Kelly's Bay Parade,53.58532196,-6.148222423,59,Balbriggan,1,33 - 33A ,,,
33A,3806,Hampton Cove,53.60297709,-6.167668808,60,Balbriggan,1,33 - 33A ,,,
33A,3807,Derham Park,53.60502031,-6.170799177,61,Balbriggan,1,33 - 33A ,,,
33A,3808,Craoibhin Park,53.60590937,-6.177228767,62,Balbriggan,1,33 - 33A ,,,
33A,3809,Pump Lane,53.60611452,-6.17948677,63,Balbriggan,1,33 - 33A ,,,
33A,7174,St. Paul's Crescent,53.60394269,-6.184430977,64,Balbriggan,1,33 - 33A ,,,
27B,300,Quay Wall (Stop EA),53.34827229,-6.255758476,1,Harristown,1,43 - 27B ,,,
27B,497,Connolly Station,53.35052608,-6.250694343,2,Harristown,1,53 - 27 - 15 - 14 - 29A - 31A - 32 - 31 - 43 - 42 - 27B - 27A - 130 ,,,
27B,515,Portland Row,53.35350792,-6.248093506,3,Harristown,1,53 - 27 - 15 - 14 - 29A - 31A - 32 - 31 - 43 - 42 - 27B - 27A - 130 ,,,
27B,516,Newcomen Bridge,53.35568326,-6.245660642,4,Harristown,1,53 - 27 - 15 - 14 - 29A - 31A - 32 - 31 - 43 - 42 - 27B - 27A - 130 ,,,
27B,4384,Bayview Avenue,53.3576707,-6.242679366,5,Harristown,1,53 - 27 - 15 - 14 - 29A - 31A - 32 - 31 - 43 - 42 - 27B - 27A - 130 ,,,
27B,519,Waterloo Avenue,53.36030305,-6.239551026,6,Harristown,1,27 - 15 - 14 - 29A - 31A - 32 - 31 - 43 - 42 - 27B - 27A - 130 ,,,
27B,521,Fairview Hall,53.36162829,-6.237993848,7,Harristown,1,27 - 15 - 14 - 29A - 31A - 32 - 31 - 43 - 42 - 27B - 27A - 130 ,,,
27B,522,Footbridge,53.36326987,-6.235341633,8,Harristown,1,27 - 15 - 14 - 29A - 31A - 32 - 31 - 43 - 42 - 27B - 27A - 130 ,,,
27B,523,Marino College,53.36428412,-6.231603229,9,Harristown,1,27 - 15 - 14 - 29A - 31A - 32 - 31 - 43 - 42 - 27B - 27A - 130 ,,,
27B,669,Crescent Place,53.3663078,-6.22866426,10,Harristown,1,27 - 15 - 14 - 43 - 42 - 27B - 27A ,,,
27B,670,Griffith Avenue,53.36894691,-6.226015018,11,Harristown,1,27 - 15 - 14 - 43 - 42 - 27B - 27A ,,,
27B,671,Griffith Avenue,53.37071662,-6.224138034,12,Harristown,1,27 - 15 - 14 - 43 - 42 - 27B - 27A ,,,
27B,672,Donnycarney Road,53.37346613,-6.2210628,13,Harristown,1,27 - 15 - 14 - 43 - 42 - 27B - 27A ,,,
27B,4382,Donnycarney Church,53.37490047,-6.219605213,14,Harristown,1,27 - 15 - 14 - 43 - 42 - 27B - 27A ,,,
27B,1196,Elm Mount Road,53.37802442,-6.214529604,15,Harristown,1,104 - 27 - 15 - 43 - 42 - 27B - 27A ,,,
27B,1197,Killester Avenue,53.37923205,-6.211743311,16,Harristown,1,104 - 27 - 15 - 43 - 42 - 27B - 27A ,,,
27B,1198,Artane Roundabout,53.38251197,-6.206900567,17,Harristown,1,27 - 15 - 43 - 42 - 27B - 27A ,,,
27B,1222,Ardcollum Avenue,53.38406616,-6.206850282,18,Harristown,1,27B ,,,
27B,1223,Chanel Avenue,53.38525039,-6.208499328,19,Harristown,1,27B ,,,
27B,1224,Maryfield Crescent,53.38664393,-6.210921466,20,Harristown,1,27B ,,,
27B,1225,Maryfield Drive,53.38685915,-6.213889244,21,Harristown,1,27B ,,,
27B,1226,Kilmore Avenue,53.38810459,-6.214829395,22,Harristown,1,27B ,,,
27B,1227,Castlekevin Road,53.39113709,-6.21506334,23,Harristown,1,27B ,,,
27B,1228,Castlekevin Road,53.3922983,-6.217585947,24,Harristown,1,27B - 17A ,,,
27B,1244,Cromcastle Ave,53.39290702,-6.220432476,25,Harristown,1,27B - 17A ,,,
27B,254,Main entrance,53.39026507,-6.224091087,26,Harristown,1,27B ,,,
27B,1246,Kilbarron Park,53.39349301,-6.222964261,27,Harristown,1,27B - 17A ,,,
27B,1229,Dundaniel Road,53.39433967,-6.225500306,28,Harristown,1,27B - 17A ,,,
27B,1231,Castletimon Ave,53.39547979,-6.227828772,29,Harristown,1,27B ,,,
27B,1232,Castletimon Drive,53.39528526,-6.230468382,30,Harristown,1,27B ,,,
27B,1233,Castletimon Drive,53.39435278,-6.231228846,31,Harristown,1,27B ,,,
27B,1234,Castletimon Park,53.39468765,-6.232598369,32,Harristown,1,27B ,,,
27B,7358,Castletimon Park,53.3954511,-6.229529185,33,Harristown,1,27B ,,,
27B,5174,Kilbarron Road,53.39569965,-6.22508282,34,Harristown,1,27B - 17A ,,,
27B,7112,Astro Park,53.39754878,-6.229156372,35,Harristown,1,27B - 17A ,,,
27B,972,Woodlawn,53.39699582,-6.234908771,36,Harristown,1,27B - 17A ,,,
27B,1625,Santry Close,53.40109205,-6.243281539,37,Harristown,1,41 - 41C - 16 - 41B - 33 - 27B ,,,
27B,1626,Northwood Plaza,53.40415842,-6.240327597,38,Harristown,1,41 - 41C - 16 - 41B - 33 - 27B ,,,
27B,1627,Turnapin Lane,53.40824773,-6.237872432,39,Harristown,1,41 - 41C - 16 - 41B - 33 - 27B ,,,
27B,1628,Sports Ground,53.41371202,-6.239060627,40,Harristown,1,41 - 41C - 16 - 41B - 33 - 27B ,,,
27B,1629,Cemetery,53.4166257,-6.2391659,41,Harristown,1,41 - 41C - 16 - 41B - 33 - 27B ,,,
27B,6234,Harristown  Depot,53.4180771,-6.277666958,42,Harristown,1,13 - 83 - 83A - 27B ,,,
27B,332,Bus Garage,53.41735244,-6.27852372,43,Harristown,1,13 - 4 - 83 - 83A - 27B ,,,
102,7348,Bus Interchange,53.42774398,-6.241610739,1,Station Rd,0,41 - 102 ,,,
102,3669,Clarion Hotel,53.42845633,-6.235065122,2,Station Rd,0,41 - 747 - 16 - 102 ,,,
102,3671,Airport Roundabout,53.42939025,-6.230150441,3,Station Rd,0,41 - 41C - 41B - 33 - 102 ,,,
102,3672,Stockhole Lane,53.43217528,-6.23006481,4,Station Rd,0,41 - 41C - 41B - 33 - 102 ,,,
102,3078,Golf Club Entrance,53.44025603,-6.249614129,5,Station Rd,0,102,,,
102,3087,Rathingle Cottages,53.44611851,-6.240595885,6,Station Rd,0,102,,,
102,6033,Forest Road,53.44781576,-6.238056575,7,Station Rd,0,41C - 102 ,,,
102,3089,Cherry Avenue,53.44895533,-6.239755926,8,Station Rd,0,41C - 102 ,,,
102,3090,Forest View,53.44961026,-6.241505503,9,Station Rd,0,41C - 102 ,,,
102,3706,Forest Crescent,53.45128745,-6.244929441,10,Station Rd,0,41C - 102 ,,,
102,3707,Brookdale Drive,53.45241306,-6.244461414,11,Station Rd,0,41C - 102 ,,,
102,3708,Hilltown Road,53.45325474,-6.238749923,12,Station Rd,0,41C - 102 ,,,
102,3709,River Valley Heights,53.45262237,-6.236095852,13,Station Rd,0,41C - 102 ,,,
102,3710,River Valley Lawn,53.4520468,-6.231211014,14,Station Rd,0,41C - 102 ,,,
102,4925,Sports Ground,53.4521515,-6.22857162,15,Station Rd,0,41C - 102 ,,,
102,4926,Dublin Road,53.45446611,-6.224650485,16,Station Rd,0,41C - 102 ,,,
102,3678,Forest Road,53.4553227,-6.222416204,17,Station Rd,0,41C - 33 - 33A - 102 ,,,
102,6117,Swords Village,53.45434302,-6.21578635,18,Station Rd,0,41 - 41A - 43 - 102 ,,,
102,1041,Ashley Drive,53.45406781,-6.211807491,19,Station Rd,0,102,,,
102,1050,Seamount View,53.45366904,-6.206192566,20,Station Rd,0,102,,,
102,3656,Feltrim Retail Park,53.44854597,-6.204406009,21,Station Rd,0,43 - 102 ,,,
102,3653,Feltrim Retail Park,53.44865511,-6.204491741,22,Station Rd,0,43 - 102 ,,,
102,6055,Waterside,53.45290489,-6.197822568,23,Station Rd,0,102,,,
102,1073,Castle Downs Rd,53.45077883,-6.187402817,24,Station Rd,0,102,,,
102,3641,Castle Downs Rd,53.45275974,-6.183493789,25,Station Rd,0,42 - 102 ,,,
102,3642,Sacred Heart Church,53.45512571,-6.181269537,26,Station Rd,0,42 - 102 ,,,
102,3643,Inbher Ide,53.45125679,-6.169238543,27,Station Rd,0,42 - 102 ,,,
102,3583,Yellow Walls School,53.44937323,-6.163056036,28,Station Rd,0,42 - 102 ,,,
102,3584,Church,53.44984532,-6.15985869,29,Station Rd,0,42 - 102 ,,,
102,3585,St. Sylvester's Church,53.45063286,-6.154976278,30,Station Rd,0,42 - 102 ,,,
102,3586,St. James's Terrace,53.45104888,-6.15107349,31,Station Rd,0,102,,,
102,3587,Old Golf Links,53.45110825,-6.145048025,32,Station Rd,0,32 - 102 ,,,
102,3588,Mayfair,53.44989968,-6.140734227,33,Station Rd,0,32 - 102 ,,,
102,3590,Martello Tower,53.44875019,-6.137336525,34,Station Rd,0,32 - 102 ,,,
